,Square_id,Time_Interval,Fronthaul_Gbps,eMBB,mMTC,URLLC
6,5160,1,307.2179471688052,301.0735882254291,2.7649615245192467,1.5360897358440262
7,5160,1,265.1383248779519,259.83555838039285,2.386244923901567,1.3256916243897596
8,5160,1,335.17912691690924,328.47554437857104,3.0166121422521828,1.6758956345845462
9,5160,1,203.9316733079564,227.99337968866087,2.0938167522428035,1.16323152902378
10,5160,1,210.84038041778703,206.6235728094313,1.8975634237600831,1.0542019020889353
11,5160,1,186.26949127716148,182.54410145161825,1.6764254214944532,0.9313474563858074
12,5160,2,206.15771642464742,202.03456209615447,1.8554194478218267,1.0307885821232372
13,5160,2,228.0400180621896,223.4792177009458,2.0523601625597063,1.140200090310948
14,5160,2,169.95931649187574,166.56013016203823,1.5296338484268814,0.8497965824593787
15,5160,2,191.30391228585393,187.47783404013686,1.7217352105726853,0.9565195614292696
16,5160,2,193.9227509539823,190.04429593490266,1.7453047585858406,0.9696137547699115
17,5160,2,229.55252848689025,224.96147791715245,2.065972756382012,1.1477626424344514
18,5160,3,218.93488269336223,214.55618503949498,1.97041394424026,1.0946744134668112
19,5160,3,175.68664375224762,172.17291087720267,1.5811797937702285,0.8784332187612381
20,5160,3,183.41644793746184,179.7481189787126,1.6507480314371565,0.9170822396873092
21,5160,3,162.38337923393684,159.1357116492581,1.4614504131054313,0.8119168961696842
22,5160,3,162.32626595919882,159.07974064001485,1.4609363936327893,0.8116313297959942
23,5160,3,176.01251876032637,172.49226838511984,1.5841126688429372,0.8800625938016319
24,5160,4,158.77724423412332,155.60169934944085,1.4289951981071098,0.7938862211706166
25,5160,4,167.67781102161663,164.3242548011843,1.5091002991945497,0.8383890551080831
26,5160,4,196.1023796472344,192.1803320542897,1.7649214168251093,0.9805118982361719
27,5160,4,155.01765583924367,151.9173027224588,1.395158902553193,0.7750882791962184
28,5160,4,145.83875967291732,142.92198447945898,1.3125488370562557,0.7291937983645866
29,5160,4,162.08637234052253,158.8446448937121,1.4587773510647026,0.8104318617026127
30,5160,5,145.28405508582497,142.37837398410846,1.3075564957724246,0.7264202754291249
31,5160,5,133.2880388548423,130.62227807774548,1.1995923496935808,0.6664401942742115
32,5160,5,158.9790176301614,155.79943727755816,1.4308111586714525,0.794895088150807
33,5160,5,137.99223231603528,135.23238766971457,1.2419300908443174,0.6899611615801764
34,5160,5,118.47433213267162,116.10484549001819,1.0662689891940444,0.5923716606633581
35,5160,5,138.5174244412124,135.74707595238814,1.2466568199709116,0.692587122206062
36,5160,6,122.19325940774375,119.74939421958888,1.0997393346696938,0.6109662970387187
37,5160,6,127.68357623140102,125.12990470677299,1.149152186082609,0.6384178811570052
38,5160,6,138.22056278720672,135.45615153146258,1.2439850650848603,0.6911028139360336
39,5160,6,118.64235988834795,116.269512690581,1.0677812389951316,0.5932117994417397
40,5160,6,142.37038679301358,139.5229790571533,1.2813334811371222,0.711851933965068
41,5160,6,130.6752329348885,128.06172827619073,1.1760770964139964,0.6533761646744425
42,5160,7,149.33463351176258,146.34794084152733,1.344011701605863,0.7466731675588129
43,5160,7,153.43086997888508,150.36225257930738,1.3808778298099658,0.7671543498944254
44,5160,7,147.77475272517094,144.81925767066753,1.3299727745265384,0.7388737636258548
45,5160,7,145.95454224559768,143.03545140068573,1.313590880210379,0.7297727112279884
46,5160,7,225.05618844190803,220.55506467306986,2.0255056959771722,1.1252809422095402
47,5160,7,267.71936295680234,262.3649756976663,2.409474266611221,1.3385968147840117
48,5160,8,176.73672721255699,173.20199266830585,1.5906305449130127,0.883683636062785
49,5160,8,193.22942625018237,189.36483772517872,1.7390648362516412,0.9661471312509119
50,5160,8,200.87578021425614,196.858264609971,1.8078820219283052,1.0043789010712807
51,5160,8,261.14839054952216,255.92542273853172,2.3503355149456993,1.3057419527476108
52,5160,8,234.04374438896585,229.36286950118654,2.1063936995006927,1.1702187219448292
53,5160,8,239.04171907559208,234.26088469408023,2.1513754716803284,1.1952085953779605
54,5160,9,243.01526551575432,238.15496020543924,2.187137389641789,1.2150763275787717
55,5160,9,267.2404614104247,261.8956521822162,2.405164152693822,1.3362023070521236
56,5160,9,323.1150484993573,316.6527475293701,2.9080354364942154,1.6155752424967864
57,5160,9,274.45065771672097,268.96164456238654,2.4700559194504885,1.372253288583605
58,5160,9,475.2458855296311,369.4438092522967,3.392851309459868,1.884917394144371
59,5160,9,399.3656009237007,391.37828890522667,3.594290408313306,1.9968280046185036
60,5160,10,435.7069609762214,426.99282175669697,3.9213626487859923,2.178534804881107
61,5160,10,361.901240105242,354.6632153031371,3.2571111609471775,1.80950620052621
62,5160,10,595.8248849609795,455.1453799930473,4.179906550956557,2.322170306086976
63,5160,10,835.9949755257552,555.6275446829575,5.102701940965936,2.8348344116477424
64,5160,10,565.2912606016046,553.9854353895724,5.0876213454144406,2.826456303008023
65,5160,10,595.7488991304951,583.8339211478852,5.361740092174456,2.978744495652476
66,5160,11,743.1942762136358,684.3160858377954,6.284535482183835,3.4914086012132417
67,5160,11,966.5594029489523,784.7982505277056,7.207330872193214,4.004072706774008
68,5160,11,1028.4591297274546,885.2804152176158,8.130126262202593,4.516736812334774
69,5160,11,991.1546314335353,971.3315388048646,8.920391682901817,4.955773157167677
70,5160,11,969.363917666055,949.9766393127339,8.724275258994496,4.846819588330275
71,5160,11,1056.7053642629658,1035.5712569777065,9.510348278366692,5.283526821314829
72,5160,12,1021.5375922868053,1001.1068404410692,9.193838330581247,5.107687961434027
73,5160,12,1354.3413476759006,1101.5890051309793,10.116633720590626,5.620352066994793
74,5160,12,1247.5234935987185,1202.0711698208895,11.039429110600004,6.13301617255556
75,5160,12,1498.3628236836914,1302.5533345107997,11.962224500609382,6.645680278116326
76,5160,12,1479.231893040888,1403.0354992007099,12.88501989061876,7.158344383677092
77,5160,12,1416.840819646181,1388.5040032532575,12.751567376815627,7.084204098230905
78,5160,13,1422.1465286846276,1393.703598110935,12.799318758161647,7.110732643423138
79,5160,13,1514.9523957449815,1484.6533478300819,13.634571561704831,7.574761978724908
80,5160,13,1588.73812123637,1556.9633588116426,14.29864309112733,7.943690606181851
81,5160,13,1470.1083123178475,1456.4811941217324,13.375847701117952,7.431026500621084
82,5160,13,1357.383137876173,1355.9990294318222,12.453052311108573,6.918362395060318
83,5160,13,1478.0558806977579,1448.4947630838026,13.30250292627982,7.3902794034887895
84,5160,14,1760.8359858355807,1548.9769277737128,14.225298316289198,7.902943509049556
85,5160,14,1590.147041354026,1558.3441005269453,14.311323372186234,7.95073520677013
86,5160,14,1709.359560974476,1658.8262652168555,15.234118762195612,8.463399312330896
87,5160,14,1639.3743839246256,1606.586896246133,14.75436945532163,8.196871919623128
88,5160,14,1521.1227930480195,1506.1047315562228,13.831574065312251,7.684207814062361
89,5160,14,1582.8895492696633,1551.23175828427,14.246005943426969,7.9144477463483165
90,5160,15,2836.668262087433,1651.7139229741802,15.168801333436347,8.427111851909082
91,5160,15,1803.0256190702219,1752.1960876640903,16.091596723445726,8.939775957469848
92,5160,15,1895.785697371816,1852.6782523540005,17.014392113455106,9.452440063030615
93,5160,15,1925.400203525812,1886.8921994552957,17.328601831732307,9.62700101762906
94,5160,15,1780.507738657457,1786.4100347653855,16.405806441722927,9.114336912068294
95,5160,15,2092.8646212382423,1886.8921994552957,17.328601831732307,9.62700101762906
96,5160,16,1985.2472655730792,1945.5423202616175,17.86722539015771,9.926236327865396
97,5160,16,2055.9943627226003,2014.8744754681481,18.5039492645034,10.279971813613
98,5160,16,2141.3834403402107,2098.555771533406,19.272450963061896,10.706917201701053
99,5160,16,2408.381913504606,2199.037936223316,20.195246353071276,11.21958130726182
100,5160,16,2218.642947905451,2174.2700889473417,19.967786531149056,11.093214739527255
101,5160,16,2588.4281683759577,2274.7522536372517,20.890581921158436,11.605878845088021
102,5160,17,2272.599442278831,2227.147453433254,20.453394980509476,11.362997211394154
103,5160,17,2288.2370562429746,2242.472315118115,20.594133506186772,11.441185281214873
104,5160,17,2329.2664080589657,2282.6810798977863,20.96339767253069,11.646332040294828
105,5160,17,2055.0805671369344,2182.198915207876,20.04060228252131,11.133667934734062
106,5160,17,2426.859406666934,2282.681079897786,20.96339767253069,11.646332040294828
107,5160,17,2324.587836316168,2278.0960795898445,20.92129052684551,11.62293918158084
108,5160,18,2285.923383441963,2240.2049157731235,20.573310450977665,11.429616917209815
109,5160,18,2434.6451479379753,2340.6870804630335,21.496105840987045,11.942281022770581
110,5160,18,1969.267305369796,2240.2049157731235,20.573310450977665,11.429616917209815
